Price,Area,Bedrooms,Bathrooms,Property_Type,Furnishing,Latitude,Longitude,Locality,Nearest_Hospital_km,Nearest_School_km,Nearest_Metro_km,Nearest_Bus_Stop_km,Nearest_Park_km,Nearest_Mall_km,Crime_Rate,Population_Density,Literacy_Rate,Household_Count,AQI,PM2.5,PM10,Price_Per_Sqft,Price_Per_Sqft_Outlier,Price_Tier,Is_Well_Connected,Amenity_Access_Score,Price_vs_Locality_Median_Pct,Price_Outlier
9900000,480,1,2,Apartment,Unfurnished,19.12976837,72.85903931,Jogeshwari,2.0177446122425744,0.6385725678008133,4.531653907478269,0.9871105271976096,2.3526111269322394,4.083894892507916,162.5668449197861,18687.30929726951,90.2233060356387,2100000.0,132.8994381521792,66.04889693078853,107.89496356202,20625.0,False,Mid-Range,0,20.8,3.1,False
14500000,687,2,2,Apartment,Unfurnished,19.12976837,72.85903931,Jogeshwari,2.0177446122425744,0.6385725678008133,4.531653907478269,0.9871105271976096,2.3526111269322394,4.083894892507916,162.5668449197861,19635.81332429676,90.82330458722124,2100000.0,142.61484131716355,58.90240093647842,104.21712154702186,21106.25909752547,False,Premium,0,20.8,5.5,False
17500000,780,2,2,Apartment,Unfurnished,19.12976837,72.85903931,Jogeshwari,2.0177446122425744,0.6385725678008133,4.531653907478269,0.9871105271976096,2.3526111269322394,4.083894892507916,162.5668449197861,22894.039397985773,88.38162714386135,2100000.0,143.61412756809204,64.25614906447063,95.52068392087898,22435.89743589744,False,Premium,0,20.8,12.2,False
10000000,523,1,2,Apartment,Unfurnished,19.13829613,72.8575058,Jogeshwari,1.1295533095953314,0.4870801897303228,4.848014310918878,1.0796002335781825,2.8417288631508435,3.638949208799844,162.5668449197861,22038.094460617755,87.53123467637536,2100000.0,137.46746750841933,62.54596294065482,95.2032328091274,19120.458891013383,False,Mid-Range,0,25.4,-4.4,False
10100000,524,2,2,Apartment,Semi-Furnished,19.06542778,72.89547729,Chembur,3.321235341909428,2.369653697938336,9.263075271430177,1.3156517053730403,5.332604928330484,9.995165266994263,162.5668449197861,19606.17797476865,88.50361723383513,2100000.0,124.61204097123992,69.90509510452134,111.60794487935534,19274.809160305344,False,Mid-Range,0,5.7,-14.5,False
27500000,1281,3,2,Apartment,Unfurnished,19.2212677,72.85808563,Borivali,3.294119350888747,1.0297555771151738,7.484221922322011,0.5859883979872085,3.826391861549242,3.6852077948204665,162.5668449197861,19832.279922683203,90.01054520895032,2100000.0,141.83362616154918,57.67064960055846,105.62370692575874,21467.60343481655,False,Luxury,0,18.1,0.6,False
18100000,918,2,2,Apartment,Unfurnished,19.20451736,72.86631775,Kandivali,2.1686115560342976,0.881109009898449,6.036026778369728,0.7568342408581635,3.142457062962397,2.7522187483463725,162.5668449197861,20495.67400273216,88.74326730894977,2100000.0,138.12090408414988,59.48203914882062,113.9078552495466,19716.77559912854,False,Premium,0,19.4,-0.1,False
5200000,190,1,1,Apartment,Semi-Furnished,19.07318497,72.91017151,Ghatkopar,4.9998290697596985,0.6550312211637561,9.5245109216085,0.5351383357544534,5.2736727301202375,9.407582328134463,162.5668449197861,21647.556602126464,90.84482455323968,2100000.0,144.76239884867653,68.14925589258513,113.77708210396594,27368.42105263158,False,Budget,0,19.8,25.1,False
48223700,2168,4,2,Apartment,Unfurnished,19.2045784,72.86286163,Kandivali,1.8980183777559465,0.8994739483721255,6.391098140664068,0.404375878085201,2.8284638181073407,2.4640088517261303,162.5668449197861,22381.834233492777,90.91095679715146,2100000.0,134.71482613822445,71.57193861123787,112.90660825127736,22243.40405904059,False,Luxury,1,27.0,12.7,False
27186800,1450,3,3,Apartment,Unfurnished,19.20554543,72.87148285,Kandivali,2.679479871391265,1.050893871674775,5.540018311318225,1.0396876372539876,3.679714169454861,3.2724259173249046,162.5668449197861,23250.992100742747,88.98696225118626,2100000.0,148.07176224124814,68.94129409469778,104.50133573484774,18749.51724137931,False,Luxury,0,14.4,-5.0,False
16256200,850,2,2,Apartment,Unfurnished,19.20595741,72.87180328,Kandivali,2.7324810922769336,1.1058565427168612,5.520428809075067,0.9845921271259656,3.729686505748252,3.3246850380435946,162.5668449197861,22141.002263887985,88.96133796807973,2100000.0,132.22506690725686,65.12692412157688,106.13706009636138,19124.941176470587,False,Premium,0,14.4,-3.1,False
63500000,3800,4,4,Apartment,Unfurnished,19.03281784,73.02304077,Nerul,0.6695904053173999,2.1466684919834216,11.13118404861217,0.8706245807064671,2.4225765623435374,4.297945532934946,215.3846153846154,1866.6436665460908,82.0478898393616,520000.0,112.80512165341634,60.8660551711456,85.10091137863543,16710.526315789473,False,Luxury,0,19.8,-14.2,False
3400000,535,1,2,Apartment,Semi-Furnished,19.45100784,72.79780579,Virar,3.4531342924742527,0.4102031995712917,4.093229820367754,0.8709518177022564,1.4727646770548926,4.013113711062001,143.81270903010034,1216.4630078442626,78.09752364323191,550000.0,121.74184206871416,52.69656623180181,94.6085212744403,6355.140186915888,False,Budget,0,27.2,19.1,False
14000000,750,2,2,Apartment,Unfurnished,19.20606804,72.9885788,Thane,3.3929216760144167,0.3203445169474277,2.5186620383945595,1.1953297564428509,1.9177154678048245,9.85714889247275,106.3063063063063,10479.506812707074,89.34759588136914,2400000.0,138.95705902155595,59.5741286881237,90.18395129878758,18666.666666666668,False,Premium,0,27.4,35.1,False
21400000,926,2,2,Apartment,Unfurnished,19.13868713,72.87084198,Andheri,1.4200619422737726,1.493616553050229,6.076647020797583,0.5803316859472455,2.281762126682416,2.5049232269742925,162.5668449197861,19342.9870061717,87.56625028689714,2100000.0,148.91360454715192,68.9536963018773,112.32351258542624,23110.15118790497,False,Luxury,0,21.7,-7.6,False
25900000,1102,3,3,Apartment,Unfurnished,19.13868713,72.87084198,Andheri,1.4200619422737726,1.493616553050229,6.076647020797583,0.5803316859472455,2.281762126682416,2.5049232269742925,162.5668449197861,23682.03937261844,89.69871499349897,2100000.0,123.4344207709334,62.05821226378859,96.65479188564196,23502.722323049,False,Luxury,0,21.7,-6.0,False
11500000,600,2,2,Apartment,Unfurnished,19.20981407,72.97875214,Thane,4.193597946688353,1.006384865521883,3.4194951377759124,0.2445289502486353,1.2910860501515549,10.942695557962006,106.3063063063063,9425.660063962205,89.26175431820587,2400000.0,128.81705834268652,54.249872360931874,95.24691055352348,19166.666666666668,False,Mid-Range,1,33.4,38.7,False
13300000,720,2,2,Apartment,Unfurnished,19.20606804,72.9885788,Thane,3.3929216760144167,0.3203445169474277,2.5186620383945595,1.1953297564428509,1.9177154678048245,9.85714889247275,106.3063063063063,11474.342345179895,86.2685875192996,2400000.0,133.7828243488516,50.01800563994462,92.26530007069958,18472.222222222223,False,Premium,0,27.4,33.7,False
17000000,783,2,2,Apartment,Unfurnished,19.14336395,72.83838654,Jogeshwari,2.461929333047291,1.6252784019709865,3.853610350116584,1.6645753167644897,1.3189389988917193,5.298522666258736,162.5668449197861,22771.531024257325,88.11708237635459,2100000.0,145.88228531660272,59.83692812141251,95.93760455994756,21711.366538952745,False,Premium,0,13.1,8.6,False
18500000,783,2,2,Apartment,Unfurnished,19.14336395,72.83838654,Jogeshwari,2.461929333047291,1.6252784019709865,3.853610350116584,1.6645753167644897,1.3189389988917193,5.298522666258736,162.5668449197861,19786.503326695416,87.95071815253404,2100000.0,147.82102504766422,63.07737686271832,101.18032379591008,23627.075351213283,False,Premium,0,13.1,18.1,False
13800000,592,1,2,Apartment,Unfurnished,19.11108398,72.89522552,Powai,5.414365591447746,1.2460511054125964,7.972839731849755,0.707113290506981,1.979856014004795,4.951874853708865,162.5668449197861,19771.283542345,87.71335251701939,2100000.0,143.42691131371552,60.68872932862124,99.9991223417334,23310.81081081081,False,Premium,0,15.4,-11.0,False
4900000,795,2,2,Apartment,Unfurnished,19.18301392,73.08318329,Dombivali,2.3415521417441063,1.7250572729445748,8.270858399107091,0.7299271991026577,2.8574599592387004,1.103625800166078,106.3063063063063,10787.072408109192,88.73627861451803,2400000.0,136.6569705829479,63.14245354048849,97.31459641808485,6163.522012578616,False,Budget,0,19.5,-13.0,False
8500000,502,1,1,Apartment,Semi-Furnished,19.09209633,72.92247772,Vikhroli,5.672599711108402,1.8140955339032168,7.274258212217898,0.9018898410176436,3.206217611589936,7.909078173364732,162.5668449197861,23401.3604061021,88.2171352296614,2100000.0,150.08202424466936,66.30974628147929,107.2579957687541,16932.270916334663,False,Mid-Range,0,9.6,-23.1,False
7800000,530,1,1,Apartment,Semi-Furnished,19.11214256,72.93544769,Vikhroli,4.34503815580247,1.5899142414447864,5.121778330855074,0.12816880798459,1.721035622305564,6.9477551824863975,162.5668449197861,18644.29442650235,88.12372324386038,2100000.0,129.0520231963985,70.65798612500238,106.34142691142908,14716.981132075472,False,Mid-Range,1,41.2,-33.1,False
8500000,580,1,1,Apartment,Semi-Furnished,19.09848213,72.92534637,Vikhroli,5.302452735899244,1.5898686607634986,6.670892488446838,1.3217207020645332,2.520918297571335,7.446101732480344,162.5668449197861,21840.803255685067,87.64196151694505,2100000.0,133.55847522346474,66.74234642290304,112.38169506453792,14655.172413793103,False,Mid-Range,0,8.6,-33.4,False
7500000,509,1,1,Apartment,Semi-Furnished,19.11420059,72.93579865,Vikhroli,4.294069539769856,1.767859537950028,5.02594198803911,0.1720909811168129,1.6349735513489667,6.820361270827148,162.5668449197861,19599.59021458257,91.42972981807682,2100000.0,129.87421507476472,68.53969559839368,113.12100590846242,14734.774066797643,False,Mid-Range,1,35.2,-33.0,False
32000000,1150,3,3,Apartment,Unfurnished,19.10470772,72.89698029,Powai,6.078739123707167,1.3554795035360427,8.213296369773113,1.137120040378153,2.536074878785368,5.682125783639849,162.5668449197861,23061.36204837763,90.13321800599508,2100000.0,148.34755028477184,70.71843745163414,109.49653294483916,27826.08695652174,False,Luxury,0,10.2,6.2,False
7000000,452,1,1,Apartment,Semi-Furnished,19.11355782,72.93566132,Vikhroli,4.311622076210819,1.7123434441572711,5.057742778860952,0.1155842459125384,1.6563253665064446,6.85740509524003,162.5668449197861,20146.49771960209,89.04797628632986,2100000.0,145.3923040670953,67.71165633779292,104.64526673192611,15486.725663716814,False,Mid-Range,1,43.2,-29.6,False
29999999,1207,3,3,Apartment,Unfurnished,19.08011246,72.91650391,Ghatkopar,5.656601408793288,0.3779024422709841,8.53057136498853,0.9344551643958112,4.574373123636391,8.872547724439702,162.5668449197861,22470.20639515365,87.74994191346642,2100000.0,149.0715849740809,63.30133395737624,104.32471154679882,24855.0115990058,False,Luxury,0,21.3,13.6,False
35000000,1900,4,4,Apartment,Unfurnished,19.2383709,72.99481201,Thane,3.068276003514077,1.7265293509165678,2.27450613639886,0.7761784706044818,4.873050540990419,8.812770586351522,106.3063063063063,10674.444124442922,87.426872249238,2400000.0,128.98578943061025,55.943969537463786,99.28875163029988,18421.052631578947,False,Luxury,0,13.6,33.4,False
33000000,800,2,2,Apartment,Semi-Furnished,19.12983322,72.83469391,Andheri,3.438859486300252,1.4292762822782537,2.407542246948997,0.5273747632918178,0.672839673806654,4.840106490221718,162.5668449197861,19062.23270960656,87.68898123474345,2100000.0,133.42868696827395,67.87512979636608,101.69462545155086,41250.0,False,Luxury,0,27.5,65.0,False
6700000,735,1,1,Apartment,Semi-Furnished,18.96944427,73.01979065,Ulwe,4.833927151101628,0.7213689255249994,15.576970371716074,0.7832553875703052,1.3250275412329444,6.860996785144207,215.3846153846154,1693.951316465654,82.31260957687047,520000.0,114.18668029297416,59.36886113721186,91.38470889584306,9115.6462585034,False,Budget,0,19.5,4.9,False
36500000,1500,3,3,Apartment,Unfurnished,19.15450859,72.84287262,Goregaon,2.080211888755673,0.9065228846482176,5.163274261421833,0.8925277023135699,2.6081472806783954,4.025410746718339,162.5668449197861,20883.10915450666,90.71980973882664,2100000.0,127.61852289178904,71.84942150606003,96.32543040587846,24333.33333333333,False,Luxury,0,17.9,19.2,False
36000000,1900,4,4,Apartment,Unfurnished,19.2383709,72.99481201,Thane,3.068276003514077,1.7265293509165678,2.27450613639886,0.7761784706044818,4.873050540990419,8.812770586351522,106.3063063063063,10924.660586585163,86.4252127512166,2400000.0,123.015584975845,53.17330658379837,106.08213356552602,18947.36842105263,False,Luxury,0,13.6,37.2,False
27000000,1200,2,2,Apartment,Semi-Furnished,19.12691879,72.83322906,Andheri,3.7563365674397353,1.5509306617965155,2.0660607393067694,0.3424442196818387,0.8716439551613159,4.602683207816053,162.5668449197861,22912.646146515468,89.19111922370647,2100000.0,152.04848124154066,66.78168027916193,98.0846512492259,22500.0,False,Luxury,1,30.8,-10.0,False
37000000,1900,4,4,Apartment,Unfurnished,19.2383709,72.99481201,Thane,3.068276003514077,1.7265293509165678,2.27450613639886,0.7761784706044818,4.873050540990419,8.812770586351522,106.3063063063063,10881.086685657056,86.50348341895668,2400000.0,133.3510470889472,59.2064012286056,95.86511158721012,19473.68421052632,False,Luxury,0,13.6,41.0,False
19000000,1140,3,3,Apartment,Unfurnished,19.2383709,72.99481201,Thane,3.068276003514077,1.7265293509165678,2.27450613639886,0.7761784706044818,4.873050540990419,8.812770586351522,106.3063063063063,11598.85713598977,86.09948230495768,2400000.0,129.91447010809733,61.67610691905128,90.5998930643585,16666.666666666668,False,Premium,0,13.6,20.7,False
19000000,920,2,2,Apartment,Unfurnished,19.23395538,72.98749542,Thane,3.4468798651597714,1.8627838258216167,3.058259778483724,0.77740632800139,4.050385229633858,9.075457289302609,106.3063063063063,10749.216244337702,86.17848904123211,2400000.0,132.36820321333704,54.39964605462426,103.85051677852596,20652.17391304348,False,Premium,0,12.4,49.5,False
24000000,1050,3,3,Apartment,Unfurnished,19.23395538,72.98749542,Thane,3.4468798651597714,1.8627838258216167,3.058259778483724,0.77740632800139,4.050385229633858,9.075457289302609,106.3063063063063,9765.488304044791,89.8292210848529,2400000.0,119.54106515894225,56.01888415552987,102.1365928746502,22857.14285714286,False,Luxury,0,12.4,65.5,False
4800000,665,1,2,Apartment,Semi-Furnished,19.29584503,72.84860229,Bhayandar,2.0647109755956365,2.611287138787748,8.631529233477261,0.3891738284748534,0.7860499420140649,0.8622553713260501,106.3063063063063,9480.3275282434,88.55405883426728,2400000.0,114.77872718238766,53.51326821893922,89.6039173978175,7218.045112781955,False,Budget,1,33.6,-21.4,False
10500000,1200,2,2,Apartment,Semi-Furnished,18.97022629,73.01915741,Ulwe,4.798396718378148,0.736764038821718,15.63802714679475,0.8790726727475646,1.287411441800871,6.89072828241831,215.3846153846154,2128.415176219992,84.74354615109097,520000.0,112.99164875446928,56.03955016934975,99.29334039601146,8750.0,False,Mid-Range,0,18.6,0.7,False
24500000,1150,3,3,Apartment,Unfurnished,19.23395538,72.98749542,Thane,3.4468798651597714,1.8627838258216167,3.058259778483724,0.77740632800139,4.050385229633858,9.075457289302609,106.3063063063063,10337.053053925802,88.04624900654167,2400000.0,130.73588150926136,54.74921418534949,98.08137313191328,21304.34782608696,False,Luxury,0,12.4,54.2,False
28500000,1300,3,3,Apartment,Unfurnished,19.23395538,72.98749542,Thane,3.4468798651597714,1.8627838258216167,3.058259778483724,0.77740632800139,4.050385229633858,9.075457289302609,106.3063063063063,9479.038931025778,89.93876977738502,2400000.0,124.28064872412202,56.92749899316262,89.23697658320661,21923.07692307692,False,Luxury,0,12.4,58.7,False
47000000,2100,4,4,Apartment,Unfurnished,19.23395538,72.98749542,Thane,3.4468798651597714,1.8627838258216167,3.058259778483724,0.77740632800139,4.050385229633858,9.075457289302609,106.3063063063063,12222.941405886402,88.64778957960972,2400000.0,121.62934968993216,63.03781763125394,106.18691914376708,22380.95238095238,False,Luxury,0,12.4,62.0,False
81000000,1800,4,4,Apartment,Furnished,19.17259789,72.83836365,Goregaon,2.0868123401136693,2.530225417921364,6.8439857156463,0.6813148243867013,2.110935583591295,2.113676033187644,162.5668449197861,20351.02573353596,87.93304092638115,2100000.0,136.46770797032,67.63417068125213,103.18449653355556,45000.0,False,Luxury,0,17.1,120.4,False
15400000,1150,2,2,Apartment,Semi-Furnished,19.05459785,72.88430023,Kurla,1.658658381004792,2.314292097096428,8.506859088596919,0.6515689491540828,4.065141981981999,11.166920449216484,162.5668449197861,18867.91645109337,88.16813655210872,2100000.0,144.89707211427563,58.16531241301454,95.817405442181,13391.304347826086,False,Premium,0,13.7,-27.5,False
11000000,650,1,1,Apartment,Semi-Furnished,19.05835342,72.88498688,Kurla,2.0576618129568907,2.538082387312677,8.423633695543165,0.7339816305107278,4.139085917951156,10.747615613509597,162.5668449197861,21938.58800268648,90.22077813086872,2100000.0,142.62500902331152,69.07751284549218,114.15086880618348,16923.076923076922,False,Mid-Range,0,11.5,-8.4,False
12000000,550,1,1,Apartment,Semi-Furnished,19.06180382,72.88497162,Kurla,2.404141209248614,2.826994442556757,8.300499663636996,0.6328152313533075,4.176157335104635,10.364088081133964,162.5668449197861,22595.952577134667,89.20893656971866,2100000.0,127.28540497149731,70.86685451106518,109.792449091027,21818.18181818182,False,Premium,0,12.0,18.1,False
10300000,600,1,1,Apartment,Semi-Furnished,19.05463409,72.88414764,Kurla,1.653698248425593,2.3294979843201795,8.490501933140244,0.6350490267476387,4.048934566705464,11.163357368008413,162.5668449197861,19615.21360285049,87.88723315985273,2100000.0,148.3253292949088,57.327048581433246,110.8977268418775,17166.666666666668,False,Mid-Range,0,14.0,-7.1,False
12500000,800,1,1,Apartment,Semi-Furnished,19.06167984,72.89391327,Chembur,2.894694790400452,2.34268603378882,9.205971934271872,1.1933756780540268,5.106022232828759,10.398176399530682,162.5668449197861,20693.579725764128,89.06803863971881,2100000.0,152.3538989323452,70.75541491698559,96.17669397357425,15625.0,False,Premium,0,6.7,-30.7,False
17000000,900,2,2,Apartment,Unfurnished,19.06385994,72.89113617,Police Colony,2.913369160204196,2.6793188745477567,8.861073582422067,1.3023514393386928,4.85228552795436,10.140546902110977,162.5668449197861,23522.82814803221,87.67902326772207,2100000.0,151.98745697830256,68.16020266366323,101.53834779349882,18888.88888888889,False,Premium,0,5.9,0.0,False
15500000,800,2,2,Apartment,Unfurnished,19.05547523,72.88562012,Chembur,1.8159273779007457,2.268897438200944,8.598798366750986,0.7050307868471515,4.200429186236583,11.06631176688802,162.5668449197861,23343.509476502782,88.58410449064903,2100000.0,133.0921201440572,60.04278691902388,95.69798956343178,19375.0,False,Premium,0,12.6,-14.1,False
28900000,1000,3,2,Apartment,Semi-Furnished,19.04792976,72.91957092,Deonar,3.476043219308087,1.9807392429529416,10.821703423862855,1.3166396442083736,2.302468541081927,8.777810583461095,162.5668449197861,22305.281941640347,89.51231879379039,2100000.0,150.77846750079055,56.55647432303101,99.0027267523104,28900.0,False,Luxury,0,8.2,12.1,False
17700000,800,2,2,Apartment,Semi-Furnished,19.06430244,72.89377594,Chembur,3.113074448268889,2.5878257140096346,9.117942392506702,1.472415248334584,5.134045128935687,10.106244440982469,162.5668449197861,21572.67377678956,89.32991714507195,2100000.0,126.997335259463,65.49328026329518,95.86286738632438,22125.0,False,Premium,0,5.1,-1.9,False
17500000,810,2,2,Apartment,Furnished,19.06794548,72.89943695,Chembur,3.801484934870646,1.8687453616597045,9.613626367445995,0.9889240583067208,5.3029558056403205,9.761835663775113,162.5668449197861,22999.50830350189,90.57453841710496,2100000.0,151.19167335626744,58.23994136765914,112.3552187449374,21604.938271604937,False,Premium,0,8.0,-4.2,False
30000000,3000,4,4,Apartment,Unfurnished,19.26501465,72.97330475,Thane,6.754584023554929,0.7156383883547236,4.159236663234826,1.9455649473488303,4.511379576193567,5.41610295760711,106.3063063063063,12226.993569543556,87.79058174697174,2400000.0,128.98627746772368,53.18786014206948,95.66284017329468,10000.0,False,Luxury,0,11.5,-27.6,False
7500000,710,1,2,Apartment,Unfurnished,19.26303291,72.97957611,Thane,6.154300457116524,0.1704866177963378,3.893188551914982,1.2837895860714503,5.170380109991553,5.73848424574935,106.3063063063063,11632.581010370446,89.67320645150397,2400000.0,115.1151662006333,52.369030274648594,91.0939138040264,10563.38028169014,False,Mid-Range,0,33.8,-23.5,False
11500000,1000,2,2,Apartment,Unfurnished,19.26407814,72.98095703,Thane,6.153756188265115,0.1007417430792892,3.713929472797078,1.137557298672509,5.2237039166090335,5.658187273374803,106.3063063063063,11390.780489293791,88.54727553105519,2400000.0,124.42965735526428,55.69294293474314,94.50383459670466,11500.0,False,Mid-Range,0,45.3,-16.8,False
13500000,1020,2,2,Apartment,Semi-Furnished,19.25643539,72.97244263,Thane,6.158492781954117,1.2029209743838951,4.635492815947668,1.3593796701349488,5.093932579068084,6.35833846367141,106.3063063063063,11860.414806639232,88.97838254899432,2400000.0,130.6513440362702,63.34275236391352,88.1326713732665,13235.29411764706,False,Premium,0,8.9,-4.2,False
30000000,1600,3,3,Apartment,Unfurnished,19.07706451,72.99899292,Vashi,3.545503640571072,2.8490989156016693,5.633964234527527,1.6300408344238633,2.7317696191490253,1.315818827365501,215.3846153846154,1664.632118833027,84.09463936867107,520000.0,117.95093999031675,53.09178836323492,88.3509207959257,18750.0,False,Luxury,0,11.0,7.1,False
31000000,1400,3,2,Apartment,Unfurnished,19.00825882,73.01303101,Nerul,3.0407111726707945,1.6056194158096242,13.399081341198738,0.5695553012764552,2.854067578236444,6.476638193274279,215.3846153846154,1848.7274062415609,83.16640153007891,520000.0,110.56498213017612,52.15949806162749,84.83856256639923,22142.85714285714,False,Luxury,0,15.4,13.7,False
20000000,900,2,2,Apartment,Unfurnished,19.06097031,73.01056671,Sanpada,3.8616266161215727,1.7971922435413703,7.7372903054028495,0.6625536578660522,1.0282504180439178,1.1170216106938282,215.3846153846154,1757.5639867206974,82.18314933392308,520000.0,125.53761062271592,55.97069626042549,86.9861127290723,22222.222222222223,False,Premium,0,23.4,20.9,False
6300000,710,1,2,Apartment,Unfurnished,19.26239014,72.97595215,Thane,6.351640756469363,0.4936901820887298,4.1847675969760925,1.668393792098768,4.91054627940897,5.740479712361451,106.3063063063063,12051.40080755876,87.69925733125844,2400000.0,128.23884896446907,60.17455004111801,105.1861948354672,8873.239436619719,False,Budget,0,15.8,-35.8,False
6200000,550,1,2,Apartment,Furnished,19.28370667,72.87975311,Mira Road,2.2985389419387707,2.033254677288746,6.193159050482176,0.1145283074706026,3.038979109028067,2.6748246367545674,106.3063063063063,9649.34130548112,88.46731936851546,2400000.0,111.48135351687051,55.69804623628769,89.15941740190326,11272.727272727272,False,Budget,1,43.7,15.3,False
11000000,900,2,2,Apartment,Furnished,19.28025436,72.8841095,Mira Road,2.712439715694838,1.9631934738578904,5.598166138825297,0.4890974955671784,2.463121603982705,3.2494861230742496,106.3063063063063,9567.073467687274,88.85161810900512,2400000.0,117.31754991985446,54.767059192265535,93.4980531644857,12222.222222222224,False,Mid-Range,1,19.0,25.0,False
19900000,1025,2,2,Apartment,Unfurnished,19.08897018,72.91618347,Ghatkopar,6.385306050089674,1.2385402356555717,8.020705652280622,0.1548021910050496,3.6048354979990864,7.94269600097038,162.5668449197861,23568.161270428987,88.14092132676704,2100000.0,124.32300952340368,70.0902183870785,96.26902758498784,19414.634146341465,False,Premium,1,35.1,-11.3,False
9900000,525,1,1,Apartment,Unfurnished,19.11244965,72.87837982,Andheri,4.316894829707511,2.0297827680384093,6.199133902365662,0.214704429530104,0.7882745636166764,4.821670567129679,162.5668449197861,17865.797625907915,89.54017694565198,2100000.0,135.27233137177697,66.2956870829973,113.40888203023944,18857.14285714286,False,Mid-Range,1,35.3,-24.6,False
2750000,580,1,1,Apartment,Unfurnished,19.4330616,72.81352997,Nala Sopara,4.545993376732699,1.914886297789215,6.626198073542451,1.04036034915544,1.2863582573015349,6.22645955104976,143.81270903010034,1280.299237822759,79.46323760133653,550000.0,121.6787455250764,46.25630728711382,92.50192697319076,4741.379310344828,False,Budget,0,12.6,-9.9,False
3050000,585,1,1,Apartment,Unfurnished,19.43284035,72.81266022,Nala Sopara,4.567906392497901,2.0056461156116856,6.602131041037596,1.056318363529858,1.2199344253785978,6.155667316492301,143.81270903010034,1134.2088215004003,77.537934947618,550000.0,112.22078294106036,47.88923199943298,93.94358247523678,5213.675213675214,False,Budget,0,12.6,-0.9,False
2500000,550,1,2,Apartment,Unfurnished,19.43284035,72.81266022,Nala Sopara,4.567906392497901,2.0056461156116856,6.602131041037596,1.056318363529858,1.2199344253785978,6.155667316492301,143.81270903010034,1081.1937389704271,77.74168943879113,550000.0,107.52431151129342,44.40217289670301,79.19749006771178,4545.454545454545,False,Budget,0,12.6,-13.6,False
11000000,1000,2,2,Apartment,Semi-Furnished,19.25444794,72.98549652,Thane,5.024723507662817,1.251587570081006,3.77781950817666,1.1198906232601769,5.593109228791806,6.815408528761663,106.3063063063063,11280.460850789,88.42604357662194,2400000.0,115.29662036993572,56.10027327172483,99.3157774824116,11000.0,False,Mid-Range,0,10.2,-20.4,False
10000000,920,2,2,Apartment,Unfurnished,19.05917549,72.88247681,Kurla,2.0362337622657947,2.790274353550642,8.144453941497758,0.466908353256335,3.8821338545248567,10.665517786887772,162.5668449197861,20352.534927272696,88.06610812422619,2100000.0,148.29020415598987,56.65902933767316,104.7999557625554,10869.565217391304,False,Mid-Range,1,16.1,-41.2,False
19500000,1270,2,2,Apartment,Semi-Furnished,19.06476784,72.89134216,Chembur,3.009955244186957,2.762627008503744,8.85721509804123,1.345376786420323,4.892006002873557,10.040564124712349,162.5668449197861,21386.88100742644,88.25747836213063,2100000.0,144.78692213837553,59.11059757933302,96.1483105577108,15354.330708661417,False,Premium,0,5.6,-31.9,False
35000000,1400,2,2,Apartment,Unfurnished,19.06421089,72.89229584,Chembur,3.0137766060033355,2.6667533248256907,8.969465103875118,1.4293844471653008,4.979105904530433,10.107141822393706,162.5668449197861,22473.71575859472,89.13959441483628,2100000.0,144.62781245273928,65.99221068033802,114.48767745849176,25000.0,False,Luxury,0,5.3,10.8,False
3950000,610,1,2,Apartment,Unfurnished,19.07730484,73.07568359,Kharghar,2.2657978653812854,1.5833771452656504,11.172331327500498,0.8599137631206044,2.2294498275175907,7.957569209435636,215.3846153846154,1711.2761455139234,81.06229200811829,520000.0,106.06538201498503,54.44946361551216,99.49572118878024,6475.4098360655735,False,Budget,0,13.2,-34.6,False
18000000,650,2,2,Apartment,Unfurnished,19.06452179,72.89395905,Chembur,3.1441344394960806,2.557880109216768,9.130836468047338,1.461155712717815,5.157261224780015,10.08322472572756,162.5668449197861,18401.07840176577,88.08345033304965,2100000.0,131.3203593954296,64.42643825310252,99.6463720437084,27692.30769230769,False,Premium,0,5.2,22.8,False
28900000,1500,3,2,Apartment,Unfurnished,19.05456734,72.91114044,Chembur,3.954220048316892,1.7092647396754104,10.8359239786179,1.5386199743520688,3.380346868169714,9.522648350122893,162.5668449197861,20368.456422389445,89.74931010345315,2100000.0,135.63641636940585,60.64410985840993,110.0597914833356,19266.666666666668,False,Luxury,0,6.6,-14.6,False
13000000,850,1,1,Apartment,Semi-Furnished,19.05138397,72.91806793,Chembur,3.842026754165314,2.003570187080179,10.618890194032373,1.5263093596807416,2.717466391990129,8.85630800744804,162.5668449197861,19611.61343053405,89.32092727870017,2100000.0,140.68649801088137,62.32189175961605,104.4666491748434,15294.117647058823,False,Premium,0,6.7,-32.2,False
15000000,800,1,1,Apartment,Unfurnished,19.05878448,72.88700104,Chembur,2.203893855235175,2.432058157174302,8.607520997727487,0.9072421893742608,4.353236271605313,10.69697038753124,162.5668449197861,20518.11333456265,91.2683866309902,2100000.0,134.67412826926906,59.94508310593328,103.09679698218122,18750.0,False,Premium,0,9.6,-16.9,False
55000000,3000,4,4,Villa,Semi-Furnished,19.11759949,72.90907288,Powai,6.032927504076915,0.6197030491628279,7.729208823187006,0.1428990955385875,1.4035889812713969,4.744408350725821,162.5668449197861,20987.265385841714,90.17997961932164,2100000.0,138.17925697364424,71.97422672546418,114.73722807588064,18333.33333333333,False,Luxury,1,46.1,-30.0,False
